,best_cost
0,0.14725138410875818
1,0.1346439933570008
2,0.11098950761553657
3,0.11098950761553657
4,0.11098950761553657
5,0.11098950761553657
6,0.11098950761553657
7,0.11098950761553657
8,0.11098950761553657
9,0.11098950761553657
10,0.11098950761553657
11,0.11098950761553657
12,0.11098950761553657
13,0.11098950761553657
14,0.11098950761553657
15,0.11098950761553657
16,0.10544970163352262
17,0.10544970163352262
18,0.07894340624797729
19,0.07894340624797729
20,0.07177528653221964
21,0.07177528653221964
22,0.07177528653221964
23,0.07177528653221964
24,0.07177528653221964
25,0.07177528653221964
26,0.06300769241684487
27,0.06300769241684487
28,0.06300769241684487
29,0.06300769241684487
30,0.06300769241684487
31,0.06300769241684487
32,0.06300769241684487
33,0.06300769241684487
34,0.06300769241684487
35,0.06300769241684487
36,0.06300769241684487
37,0.06300769241684487
38,0.06300769241684487
39,0.06300769241684487
40,0.06300769241684487
41,0.06300769241684487
42,0.06300769241684487
43,0.06300769241684487
44,0.05337492760220135
45,0.031165467286555226
46,0.026176918242847187
47,0.026176918242847187
48,0.026176918242847187
49,0.026176918242847187
50,0.026176918242847187
51,0.026176918242847187
52,0.026176918242847187
53,0.026176918242847187
54,0.026176918242847187
55,0.026176918242847187
56,0.026176918242847187
57,0.026176918242847187
58,0.026176918242847187
59,0.026176918242847187
60,0.026176918242847187
61,0.026176918242847187
62,0.026176918242847187
63,0.026176918242847187
64,0.026176918242847187
65,0.026176918242847187
66,0.026176918242847187
67,0.026176918242847187
68,0.026176918242847187
69,0.026176918242847187
70,0.026176918242847187
71,0.026176918242847187
72,0.026176918242847187
73,0.026176918242847187
74,0.026176918242847187
75,0.026176918242847187
76,0.026176918242847187
77,0.026176918242847187
78,0.026176918242847187
79,0.026176918242847187
80,0.026176918242847187
81,0.026176918242847187
82,0.026176918242847187
83,0.026176918242847187
84,0.026176918242847187
85,0.026176918242847187
86,0.026176918242847187
87,0.026176918242847187
88,0.026176918242847187
89,0.026176918242847187
90,0.026176918242847187
91,0.026176918242847187
92,0.026176918242847187
93,0.026176918242847187
94,0.026176918242847187
95,0.026176918242847187
96,0.026176918242847187
97,0.026176918242847187
98,0.026176918242847187
99,0.026176918242847187
