,best_cost
0,0.043806306785080816
1,0.043806306785080816
2,0.043806306785080816
3,0.043806306785080816
4,0.043806306785080816
5,0.043806306785080816
6,0.043806306785080816
7,0.043806306785080816
8,0.043806306785080816
9,0.043806306785080816
10,0.043806306785080816
11,0.043806306785080816
12,0.043806306785080816
13,0.043806306785080816
14,0.032545537931548046
15,0.032545537931548046
16,0.032545537931548046
17,0.032545537931548046
18,0.032545537931548046
19,0.032545537931548046
20,0.032545537931548046
21,0.032545537931548046
22,0.032545537931548046
23,0.032545537931548046
24,0.032545537931548046
25,0.032545537931548046
26,0.032545537931548046
27,0.02988128651072764
28,0.02988128651072764
29,0.02988128651072764
30,0.02988128651072764
31,0.02988128651072764
32,0.02988128651072764
33,0.02988128651072764
34,0.02988128651072764
35,0.02988128651072764
36,0.02988128651072764
37,0.02988128651072764
38,0.02988128651072764
39,0.02988128651072764
40,0.02988128651072764
41,0.02988128651072764
42,0.02988128651072764
43,0.02988128651072764
44,0.02988128651072764
45,0.02988128651072764
46,0.02988128651072764
47,0.02988128651072764
48,0.02988128651072764
49,0.02988128651072764
50,0.02988128651072764
51,0.02988128651072764
52,0.02988128651072764
53,0.02988128651072764
54,0.02988128651072764
55,0.02988128651072764
56,0.02988128651072764
57,0.02988128651072764
58,0.02988128651072764
59,0.02988128651072764
60,0.02988128651072764
61,0.02988128651072764
62,0.02988128651072764
63,0.02988128651072764
64,0.02988128651072764
65,0.02988128651072764
66,0.02988128651072764
67,0.02988128651072764
68,0.02988128651072764
69,0.02988128651072764
70,0.02988128651072764
71,0.02988128651072764
72,0.02988128651072764
73,0.02988128651072764
74,0.02988128651072764
75,0.02988128651072764
76,0.02988128651072764
77,0.02988128651072764
78,0.02988128651072764
79,0.02988128651072764
80,0.02988128651072764
81,0.02988128651072764
82,0.02988128651072764
83,0.02988128651072764
84,0.02988128651072764
85,0.02988128651072764
86,0.02988128651072764
87,0.02988128651072764
88,0.02988128651072764
89,0.02988128651072764
90,0.02988128651072764
91,0.02988128651072764
92,0.02988128651072764
93,0.02988128651072764
94,0.02988128651072764
95,0.02988128651072764
96,0.02988128651072764
97,0.02988128651072764
98,0.02988128651072764
99,0.02988128651072764
