,best_cost
0,0.28074257984062206
1,0.26805560588431915
2,0.26805560588431915
3,0.26805560588431915
4,0.26805560588431915
5,0.26805560588431915
6,0.26805560588431915
7,0.2663205377392214
8,0.2491848135940233
9,0.2491848135940233
10,0.2491848135940233
11,0.2491848135940233
12,0.2491848135940233
13,0.2491848135940233
14,0.2491848135940233
15,0.2491848135940233
16,0.2491848135940233
17,0.2491848135940233
18,0.2491848135940233
19,0.2491848135940233
20,0.2491848135940233
21,0.2491848135940233
22,0.2491848135940233
23,0.2491848135940233
24,0.2491848135940233
25,0.2491848135940233
26,0.2491848135940233
27,0.2491848135940233
28,0.2491848135940233
29,0.2491848135940233
30,0.2491848135940233
31,0.2491848135940233
32,0.2491848135940233
33,0.2491848135940233
34,0.2491848135940233
35,0.2491848135940233
36,0.2491848135940233
37,0.2491848135940233
38,0.2491848135940233
39,0.2491848135940233
40,0.2491848135940233
41,0.2491848135940233
42,0.2491848135940233
43,0.2491848135940233
44,0.2491848135940233
45,0.2491848135940233
46,0.2491848135940233
47,0.2491848135940233
48,0.2491848135940233
49,0.2491848135940233
50,0.2491848135940233
51,0.2491848135940233
52,0.2491848135940233
53,0.2491848135940233
54,0.2491848135940233
55,0.2491848135940233
56,0.2491848135940233
57,0.2491848135940233
58,0.2491848135940233
59,0.2491848135940233
60,0.2491848135940233
61,0.2491848135940233
62,0.2491848135940233
63,0.2491848135940233
64,0.2491848135940233
65,0.2491848135940233
66,0.2491848135940233
67,0.2491848135940233
68,0.2491848135940233
69,0.2491848135940233
70,0.2491848135940233
71,0.2491848135940233
72,0.2491848135940233
73,0.2491848135940233
74,0.2491848135940233
75,0.2491848135940233
76,0.2491848135940233
77,0.2491848135940233
78,0.2491848135940233
79,0.2491848135940233
80,0.2491848135940233
81,0.2491848135940233
82,0.2491848135940233
83,0.2491848135940233
84,0.2491848135940233
85,0.2491848135940233
86,0.2491848135940233
87,0.2491848135940233
88,0.2491848135940233
89,0.2491848135940233
90,0.2491848135940233
91,0.2491848135940233
92,0.2491848135940233
93,0.2491848135940233
94,0.2491848135940233
95,0.2491848135940233
96,0.2491848135940233
97,0.2491848135940233
98,0.2491848135940233
99,0.2491848135940233
