,best_cost
0,0.41294016592369354
1,0.26972997978312
2,0.26972997978312
3,0.26972997978312
4,0.26972997978312
5,0.26972997978312
6,0.26972997978312
7,0.26972997978312
8,0.26972997978312
9,0.26972997978312
10,0.26972997978312
11,0.26972997978312
12,0.26972997978312
13,0.26972997978312
14,0.26972997978312
15,0.26972997978312
16,0.26972997978312
17,0.26972997978312
18,0.26972997978312
19,0.26972997978312
20,0.26972997978312
21,0.26972997978312
22,0.26972997978312
23,0.26972997978312
24,0.26972997978312
25,0.26972997978312
26,0.26972997978312
27,0.26972997978312
28,0.26972997978312
29,0.26972997978312
30,0.26972997978312
31,0.26972997978312
32,0.26972997978312
33,0.26972997978312
34,0.26972997978312
35,0.26972997978312
36,0.26972997978312
37,0.26972997978312
38,0.26972997978312
39,0.26972997978312
40,0.26972997978312
41,0.26972997978312
42,0.26972997978312
43,0.26972997978312
44,0.26972997978312
45,0.26972997978312
46,0.26972997978312
47,0.26972997978312
48,0.26972997978312
49,0.26972997978312
50,0.26972997978312
51,0.26972997978312
52,0.26972997978312
53,0.26972997978312
54,0.26972997978312
55,0.26972997978312
56,0.26972997978312
57,0.26972997978312
58,0.26972997978312
59,0.26972997978312
60,0.26972997978312
61,0.26972997978312
62,0.26972997978312
63,0.26972997978312
64,0.26972997978312
65,0.26972997978312
66,0.26972997978312
67,0.26972997978312
68,0.26972997978312
69,0.26972997978312
70,0.26972997978312
71,0.26972997978312
72,0.26972997978312
73,0.26972997978312
74,0.26972997978312
75,0.26972997978312
76,0.26972997978312
77,0.26972997978312
78,0.26972997978312
79,0.26972997978312
80,0.26972997978312
81,0.26972997978312
82,0.26972997978312
83,0.26972997978312
84,0.26972997978312
85,0.26972997978312
86,0.26972997978312
87,0.26972997978312
88,0.26972997978312
89,0.26972997978312
90,0.26972997978312
91,0.26972997978312
92,0.26972997978312
93,0.26972997978312
94,0.26972997978312
95,0.26972997978312
96,0.26972997978312
97,0.26972997978312
98,0.26972997978312
99,0.26972997978312
