,best_cost
0,0.18472299805131767
1,0.18472299805131767
2,0.18472299805131767
3,0.18472299805131767
4,0.17073542272776804
5,0.15440880962738973
6,0.15440880962738973
7,0.12062178468287856
8,0.11889082915919526
9,0.11889082915919526
10,0.11889082915919526
11,0.11889082915919526
12,0.10829912324776621
13,0.10829912324776621
14,0.10829912324776621
15,0.10790167809339114
16,0.10790167809339114
17,0.10790167809339114
18,0.10790167809339114
19,0.10790167809339114
20,0.10790167809339114
21,0.10790167809339114
22,0.10790167809339114
23,0.08188031938366544
24,0.07511923676733703
25,0.07511923676733703
26,0.07511923676733703
27,0.07511923676733703
28,0.07511923676733703
29,0.07511923676733703
30,0.07511923676733703
31,0.07511923676733703
32,0.07511923676733703
33,0.07511923676733703
34,0.07511923676733703
35,0.07511923676733703
36,0.07511923676733703
37,0.07511923676733703
38,0.07511923676733703
39,0.07511923676733703
40,0.07511923676733703
41,0.07511923676733703
42,0.07511923676733703
43,0.07511923676733703
44,0.07511923676733703
45,0.07511923676733703
46,0.07511923676733703
47,0.07511923676733703
48,0.07511923676733703
49,0.07511923676733703
50,0.07511923676733703
51,0.07511923676733703
52,0.07511923676733703
53,0.06902779874654902
54,0.06524900973791484
55,0.06291250620793401
56,0.06291250620793401
57,0.06231458278444145
58,0.06231458278444145
59,0.06231458278444145
60,0.0613549152332643
61,0.0613549152332643
62,0.0613549152332643
63,0.0613549152332643
64,0.06027286131822233
65,0.06027286131822233
66,0.059034174255331716
67,0.05422143878963364
68,0.05422143878963364
69,0.0520572814744357
70,0.050327370470618984
71,0.050327370470618984
72,0.050327370470618984
73,0.04859421643672186
74,0.04859421643672186
75,0.04570033954396768
76,0.04357269945246888
77,0.04357269945246888
78,0.04357269945246888
79,0.04357269945246888
80,0.04357269945246888
81,0.04357269945246888
82,0.04357269945246888
83,0.04357269945246888
84,0.04357269945246888
85,0.04357269945246888
86,0.04357269945246888
87,0.04354775410378401
88,0.04354775410378401
89,0.04308891152381972
90,0.04308891152381972
91,0.04308891152381972
92,0.042747126220232294
93,0.042747126220232294
94,0.042747126220232294
95,0.042747126220232294
96,0.042747126220232294
97,0.042726839981570335
98,0.0426679066309745
99,0.04264646790062806
