,best_cost
0,0.14435516903956017
1,0.14427401524312183
2,0.1414693600818944
3,0.12541971100087568
4,0.12541971100087568
5,0.12541971100087568
6,0.12541971100087568
7,0.12541971100087568
8,0.12541971100087568
9,0.12541971100087568
10,0.12541971100087568
11,0.12541971100087568
12,0.12541971100087568
13,0.12541971100087568
14,0.12541971100087568
15,0.12541971100087568
16,0.12541971100087568
17,0.12541971100087568
18,0.12541971100087568
19,0.12541971100087568
20,0.12541971100087568
21,0.12541971100087568
22,0.12541971100087568
23,0.12541971100087568
24,0.12541971100087568
25,0.12541971100087568
26,0.12541971100087568
27,0.12541971100087568
28,0.12541971100087568
29,0.12541971100087568
30,0.12541971100087568
31,0.12541971100087568
32,0.12541971100087568
33,0.12541971100087568
34,0.12541971100087568
35,0.12541971100087568
36,0.12541971100087568
37,0.12541971100087568
38,0.12541971100087568
39,0.12541971100087568
40,0.12541971100087568
41,0.12541971100087568
42,0.12541971100087568
43,0.12541971100087568
44,0.12541971100087568
45,0.12541971100087568
46,0.12541971100087568
47,0.12541971100087568
48,0.12541971100087568
49,0.12541971100087568
50,0.12541971100087568
51,0.12541971100087568
52,0.12541971100087568
53,0.12541971100087568
54,0.12541971100087568
55,0.12541971100087568
56,0.12541971100087568
57,0.12541971100087568
58,0.12541971100087568
59,0.12541971100087568
60,0.12541971100087568
61,0.12541971100087568
62,0.12541971100087568
63,0.12541971100087568
64,0.12541971100087568
65,0.12541971100087568
66,0.12541971100087568
67,0.12541971100087568
68,0.12541971100087568
69,0.12541971100087568
70,0.12541971100087568
71,0.12541971100087568
72,0.12541971100087568
73,0.12541971100087568
74,0.12541971100087568
75,0.12541971100087568
76,0.12541971100087568
77,0.12541971100087568
78,0.11657861561721124
79,0.11657861561721124
80,0.11657861561721124
81,0.11657861561721124
82,0.11657861561721124
83,0.11657861561721124
84,0.11657861561721124
85,0.11657861561721124
86,0.11657861561721124
87,0.11657861561721124
88,0.11657861561721124
89,0.11657861561721124
90,0.11657861561721124
91,0.11657861561721124
92,0.11657861561721124
93,0.11657861561721124
94,0.11657861561721124
95,0.11657861561721124
96,0.11657861561721124
97,0.11657861561721124
98,0.11657861561721124
99,0.11657861561721124
