,best_cost
0,0.1320491369156912
1,0.1320491369156912
2,0.1320491369156912
3,0.1320491369156912
4,0.1320491369156912
5,0.1320491369156912
6,0.1320491369156912
7,0.1320491369156912
8,0.1320491369156912
9,0.1320491369156912
10,0.1320491369156912
11,0.1320491369156912
12,0.1320491369156912
13,0.1320491369156912
14,0.1320491369156912
15,0.1320491369156912
16,0.1320491369156912
17,0.1320491369156912
18,0.1320491369156912
19,0.1320491369156912
20,0.1320491369156912
21,0.1320491369156912
22,0.1320491369156912
23,0.1320491369156912
24,0.1320491369156912
25,0.1320491369156912
26,0.1320491369156912
27,0.1320491369156912
28,0.1320491369156912
29,0.1320491369156912
30,0.1320491369156912
31,0.1320491369156912
32,0.1320491369156912
33,0.1320491369156912
34,0.1320491369156912
35,0.1320491369156912
36,0.1320491369156912
37,0.1320491369156912
38,0.1320491369156912
39,0.1320491369156912
40,0.1320491369156912
41,0.1320491369156912
42,0.1320491369156912
43,0.1320491369156912
44,0.1320491369156912
45,0.1320491369156912
46,0.1320491369156912
47,0.1320491369156912
48,0.1320491369156912
49,0.1320491369156912
50,0.1320491369156912
51,0.1320491369156912
52,0.1320491369156912
53,0.1320491369156912
54,0.1320491369156912
55,0.1320491369156912
56,0.1320491369156912
57,0.13094194883498594
58,0.1245364917016789
59,0.1245364917016789
60,0.1245364917016789
61,0.1245364917016789
62,0.1245364917016789
63,0.1245364917016789
64,0.1245364917016789
65,0.1245364917016789
66,0.1245364917016789
67,0.1245364917016789
68,0.1245364917016789
69,0.1245364917016789
70,0.1245364917016789
71,0.1245364917016789
72,0.1245364917016789
73,0.1245364917016789
74,0.1245364917016789
75,0.1245364917016789
76,0.1245364917016789
77,0.1245364917016789
78,0.1245364917016789
79,0.1245364917016789
80,0.1245364917016789
81,0.1245364917016789
82,0.1245364917016789
83,0.1245364917016789
84,0.1245364917016789
85,0.1245364917016789
86,0.1245364917016789
87,0.1245364917016789
88,0.1245364917016789
89,0.1245364917016789
90,0.1245364917016789
91,0.1245364917016789
92,0.1245364917016789
93,0.1245364917016789
94,0.1245364917016789
95,0.1245364917016789
96,0.1245364917016789
97,0.1245364917016789
98,0.1245364917016789
99,0.1245364917016789
