,best_cost
0,0.20864575004753178
1,0.15328215982193324
2,0.15031550761409823
3,0.13707396503877817
4,0.13707396503877817
5,0.13707396503877817
6,0.13707396503877817
7,0.13707396503877817
8,0.13707396503877817
9,0.13707396503877817
10,0.13707396503877817
11,0.13707396503877817
12,0.13707396503877817
13,0.13707396503877817
14,0.13707396503877817
15,0.13707396503877817
16,0.13707396503877817
17,0.13707396503877817
18,0.13707396503877817
19,0.13707396503877817
20,0.13707396503877817
21,0.13707396503877817
22,0.13707396503877817
23,0.13707396503877817
24,0.13707396503877817
25,0.13707396503877817
26,0.13707396503877817
27,0.13707396503877817
28,0.13707396503877817
29,0.13707396503877817
30,0.13707396503877817
31,0.13707396503877817
32,0.13707396503877817
33,0.13707396503877817
34,0.13707396503877817
35,0.13707396503877817
36,0.13707396503877817
37,0.13707396503877817
38,0.13157731604446482
39,0.13157731604446482
40,0.13157731604446482
41,0.13157731604446482
42,0.13157731604446482
43,0.13157731604446482
44,0.13157731604446482
45,0.13157731604446482
46,0.13157731604446482
47,0.13157731604446482
48,0.13157731604446482
49,0.13157731604446482
50,0.13157731604446482
51,0.13157731604446482
52,0.13157731604446482
53,0.13157731604446482
54,0.13157731604446482
55,0.13157731604446482
56,0.13157731604446482
57,0.13157731604446482
58,0.13157731604446482
59,0.13157731604446482
60,0.13157731604446482
61,0.13157731604446482
62,0.1263945652108812
63,0.1263945652108812
64,0.1263945652108812
65,0.12099460551712074
66,0.12099460551712074
67,0.12099460551712074
68,0.12099460551712074
69,0.12099460551712074
70,0.12099460551712074
71,0.11440314275043487
72,0.11440314275043487
73,0.11440314275043487
74,0.08904315703163634
75,0.08904315703163634
76,0.08904315703163634
77,0.08904315703163634
78,0.08904315703163634
79,0.08904315703163634
80,0.08904315703163634
81,0.08904315703163634
82,0.08904315703163634
83,0.08904315703163634
84,0.08904315703163634
85,0.08904315703163634
86,0.08904315703163634
87,0.08904315703163634
88,0.08904315703163634
89,0.08904315703163634
90,0.08904315703163634
91,0.08904315703163634
92,0.08904315703163634
93,0.08904315703163634
94,0.08904315703163634
95,0.08904315703163634
96,0.08904315703163634
97,0.08130480507279249
98,0.08130480507279249
99,0.08130480507279249
