,best_cost
0,0.20151841684045532
1,0.18613612212114744
2,0.18613612212114744
3,0.18613612212114744
4,0.18613612212114744
5,0.18613612212114744
6,0.18613612212114744
7,0.18613612212114744
8,0.18613612212114744
9,0.18613612212114744
10,0.18613612212114744
11,0.18613612212114744
12,0.18613612212114744
13,0.18613612212114744
14,0.18613612212114744
15,0.18613612212114744
16,0.18613612212114744
17,0.18613612212114744
18,0.1784306914560083
19,0.1784306914560083
20,0.1784306914560083
21,0.1784306914560083
22,0.1784306914560083
23,0.1784306914560083
24,0.1784306914560083
25,0.1784306914560083
26,0.1784306914560083
27,0.1784306914560083
28,0.1784306914560083
29,0.1784306914560083
30,0.1784306914560083
31,0.1784306914560083
32,0.1784306914560083
33,0.1784306914560083
34,0.1784306914560083
35,0.1784306914560083
36,0.1784306914560083
37,0.15483269065523408
38,0.13803996032128105
39,0.12089043930413673
40,0.10964658583866435
41,0.10089654024953203
42,0.10089654024953203
43,0.10089654024953203
44,0.10089654024953203
45,0.10089654024953203
46,0.10089654024953203
47,0.10089654024953203
48,0.10089654024953203
49,0.10089654024953203
50,0.10089654024953203
51,0.10089654024953203
52,0.10089654024953203
53,0.10089654024953203
54,0.10089654024953203
55,0.10089654024953203
56,0.10089654024953203
57,0.10089654024953203
58,0.10089654024953203
59,0.10089654024953203
60,0.10089654024953203
61,0.10089654024953203
62,0.10089654024953203
63,0.10089654024953203
64,0.10089654024953203
65,0.10089654024953203
66,0.10089654024953203
67,0.10089654024953203
68,0.10089654024953203
69,0.10089654024953203
70,0.10089654024953203
71,0.10089654024953203
72,0.10089654024953203
73,0.10089654024953203
74,0.10089654024953203
75,0.10089654024953203
76,0.10089654024953203
77,0.10089654024953203
78,0.10089654024953203
79,0.10089654024953203
80,0.10089654024953203
81,0.10089654024953203
82,0.10089654024953203
83,0.10089654024953203
84,0.10089654024953203
85,0.10089654024953203
86,0.10089654024953203
87,0.10089654024953203
88,0.10089654024953203
89,0.10089654024953203
90,0.10089654024953203
91,0.10089654024953203
92,0.10089654024953203
93,0.10089654024953203
94,0.10089654024953203
95,0.10089654024953203
96,0.10089654024953203
97,0.10089654024953203
98,0.10089654024953203
99,0.10089654024953203
