,best_cost
0,0.17411277243499168
1,0.16981127767850132
2,0.1670537553448123
3,0.1670537553448123
4,0.1670537553448123
5,0.1670537553448123
6,0.1670537553448123
7,0.1670537553448123
8,0.1670537553448123
9,0.1670537553448123
10,0.1670537553448123
11,0.1670537553448123
12,0.1670537553448123
13,0.1670537553448123
14,0.1670537553448123
15,0.1670537553448123
16,0.1670537553448123
17,0.1670537553448123
18,0.1670537553448123
19,0.1670537553448123
20,0.1670537553448123
21,0.1670537553448123
22,0.1670537553448123
23,0.1670537553448123
24,0.1670537553448123
25,0.1670537553448123
26,0.1670537553448123
27,0.1670537553448123
28,0.1670537553448123
29,0.1670537553448123
30,0.1670537553448123
31,0.1670537553448123
32,0.1670537553448123
33,0.1670537553448123
34,0.1670537553448123
35,0.1670537553448123
36,0.1670537553448123
37,0.1670537553448123
38,0.1670537553448123
39,0.1670537553448123
40,0.1670537553448123
41,0.1670537553448123
42,0.1670537553448123
43,0.1670537553448123
44,0.1670537553448123
45,0.1670537553448123
46,0.1670537553448123
47,0.1670537553448123
48,0.1670537553448123
49,0.1670537553448123
50,0.1670537553448123
51,0.1670537553448123
52,0.1670537553448123
53,0.1670537553448123
54,0.1670537553448123
55,0.1670537553448123
56,0.1670537553448123
57,0.1670537553448123
58,0.1670537553448123
59,0.1670537553448123
60,0.1670537553448123
61,0.1670537553448123
62,0.1670537553448123
63,0.1670537553448123
64,0.1670537553448123
65,0.1670537553448123
66,0.1670537553448123
67,0.1670537553448123
68,0.1670537553448123
69,0.1670537553448123
70,0.1670537553448123
71,0.1670537553448123
72,0.1670537553448123
73,0.1670537553448123
74,0.1670537553448123
75,0.1670537553448123
76,0.1670537553448123
77,0.1670537553448123
78,0.1670537553448123
79,0.1670537553448123
80,0.1670537553448123
81,0.1670537553448123
82,0.1670537553448123
83,0.1670537553448123
84,0.1670537553448123
85,0.1670537553448123
86,0.1670537553448123
87,0.1670537553448123
88,0.1670537553448123
89,0.1670537553448123
90,0.1670537553448123
91,0.1670537553448123
92,0.1670537553448123
93,0.1670537553448123
94,0.1670537553448123
95,0.1670537553448123
96,0.16561034269115588
97,0.1635768114197983
98,0.1635768114197983
99,0.1635768114197983
