,best_cost
0,0.6090857892124468
1,0.33625552832602695
2,0.32382487803799015
3,0.3023352046261553
4,0.3023352046261553
5,0.3023352046261553
6,0.3023352046261553
7,0.3023352046261553
8,0.3023352046261553
9,0.3023352046261553
10,0.3023352046261553
11,0.3023352046261553
12,0.3023352046261553
13,0.3023352046261553
14,0.3023352046261553
15,0.3023352046261553
16,0.3023352046261553
17,0.3023352046261553
18,0.3023352046261553
19,0.3023352046261553
20,0.2918375979763051
21,0.2918375979763051
22,0.28946019910355214
23,0.27275785098505373
24,0.27275785098505373
25,0.27275785098505373
26,0.27275785098505373
27,0.27275785098505373
28,0.27275785098505373
29,0.27275785098505373
30,0.27275785098505373
31,0.27275785098505373
32,0.27275785098505373
33,0.27275785098505373
34,0.27275785098505373
35,0.27275785098505373
36,0.27275785098505373
37,0.27275785098505373
38,0.27275785098505373
39,0.27275785098505373
40,0.27275785098505373
41,0.27275785098505373
42,0.27275785098505373
43,0.27275785098505373
44,0.27275785098505373
45,0.27275785098505373
46,0.27275785098505373
47,0.27275785098505373
48,0.27275785098505373
49,0.27275785098505373
50,0.27275785098505373
51,0.27275785098505373
52,0.27275785098505373
53,0.27275785098505373
54,0.27275785098505373
55,0.27275785098505373
56,0.27275785098505373
57,0.27275785098505373
58,0.27275785098505373
59,0.27275785098505373
60,0.27275785098505373
61,0.27275785098505373
62,0.27275785098505373
63,0.27275785098505373
64,0.27275785098505373
65,0.27275785098505373
66,0.27275785098505373
67,0.27275785098505373
68,0.27275785098505373
69,0.27275785098505373
70,0.27275785098505373
71,0.27275785098505373
72,0.27275785098505373
73,0.27275785098505373
74,0.27275785098505373
75,0.27275785098505373
76,0.27275785098505373
77,0.27275785098505373
78,0.27275785098505373
79,0.27275785098505373
80,0.27275785098505373
81,0.27275785098505373
82,0.27275785098505373
83,0.27275785098505373
84,0.27275785098505373
85,0.27275785098505373
86,0.27275785098505373
87,0.27275785098505373
88,0.27275785098505373
89,0.27275785098505373
90,0.27275785098505373
91,0.27275785098505373
92,0.27275785098505373
93,0.27275785098505373
94,0.27275785098505373
95,0.27275785098505373
96,0.27275785098505373
97,0.27275785098505373
98,0.27275785098505373
99,0.27275785098505373
