,best_cost
0,0.32662807237471847
1,0.25877110822907246
2,0.23820856038210933
3,0.23820856038210933
4,0.23820856038210933
5,0.23820856038210933
6,0.21947006394539847
7,0.21947006394539847
8,0.21947006394539847
9,0.21947006394539847
10,0.21947006394539847
11,0.21947006394539847
12,0.21947006394539847
13,0.20040225651987315
14,0.20040225651987315
15,0.1901432085531272
16,0.09068240176653435
17,0.09068240176653435
18,0.09068240176653435
19,0.09068240176653435
20,0.09068240176653435
21,0.09068240176653435
22,0.09068240176653435
23,0.09068240176653435
24,0.09068240176653435
25,0.09068240176653435
26,0.09068240176653435
27,0.09068240176653435
28,0.09068240176653435
29,0.09068240176653435
30,0.09068240176653435
31,0.09068240176653435
32,0.09068240176653435
33,0.09068240176653435
34,0.09068240176653435
35,0.09068240176653435
36,0.09068240176653435
37,0.09068240176653435
38,0.09068240176653435
39,0.09068240176653435
40,0.09068240176653435
41,0.09068240176653435
42,0.09068240176653435
43,0.09068240176653435
44,0.09068240176653435
45,0.09068240176653435
46,0.09068240176653435
47,0.09068240176653435
48,0.09068240176653435
49,0.09068240176653435
50,0.09068240176653435
51,0.09068240176653435
52,0.09068240176653435
53,0.09068240176653435
54,0.09068240176653435
55,0.09068240176653435
56,0.09068240176653435
57,0.09068240176653435
58,0.09068240176653435
59,0.09068240176653435
60,0.09068240176653435
61,0.09068240176653435
62,0.09068240176653435
63,0.09068240176653435
64,0.09068240176653435
65,0.09068240176653435
66,0.09068240176653435
67,0.09068240176653435
68,0.09068240176653435
69,0.07577036058991751
70,0.06602650251757482
71,0.06602650251757482
72,0.06602650251757482
73,0.06602650251757482
74,0.06602650251757482
75,0.06602650251757482
76,0.06602650251757482
77,0.06602650251757482
78,0.06602650251757482
79,0.06602650251757482
80,0.06602650251757482
81,0.06602650251757482
82,0.06602650251757482
83,0.06602650251757482
84,0.06602650251757482
85,0.06602650251757482
86,0.06602650251757482
87,0.06602650251757482
88,0.06602650251757482
89,0.06602650251757482
90,0.06602650251757482
91,0.06602650251757482
92,0.06602650251757482
93,0.06602650251757482
94,0.06602650251757482
95,0.06602650251757482
96,0.06602650251757482
97,0.06602650251757482
98,0.06602650251757482
99,0.06602650251757482
