,best_cost
0,0.15900520980708904
1,0.1551026141955272
2,0.1551026141955272
3,0.15380389231919664
4,0.15380389231919664
5,0.15380389231919664
6,0.15380389231919664
7,0.15380389231919664
8,0.15380389231919664
9,0.15380389231919664
10,0.15380389231919664
11,0.15380389231919664
12,0.15380389231919664
13,0.15380389231919664
14,0.15380389231919664
15,0.15380389231919664
16,0.15380389231919664
17,0.15380389231919664
18,0.15380389231919664
19,0.15380389231919664
20,0.15380389231919664
21,0.15380389231919664
22,0.15380389231919664
23,0.15380389231919664
24,0.15380389231919664
25,0.15380389231919664
26,0.15380389231919664
27,0.15380389231919664
28,0.15380389231919664
29,0.15380389231919664
30,0.15380389231919664
31,0.15380389231919664
32,0.15380389231919664
33,0.15380389231919664
34,0.15380389231919664
35,0.15380389231919664
36,0.15380389231919664
37,0.15380389231919664
38,0.15380389231919664
39,0.15380389231919664
40,0.15380389231919664
41,0.15380389231919664
42,0.15380389231919664
43,0.14917098743160467
44,0.14917098743160467
45,0.14917098743160467
46,0.14917098743160467
47,0.14917098743160467
48,0.14917098743160467
49,0.14917098743160467
50,0.14917098743160467
51,0.14917098743160467
52,0.14917098743160467
53,0.14917098743160467
54,0.14917098743160467
55,0.14917098743160467
56,0.14917098743160467
57,0.14917098743160467
58,0.14917098743160467
59,0.14917098743160467
60,0.14917098743160467
61,0.14917098743160467
62,0.14917098743160467
63,0.14917098743160467
64,0.14917098743160467
65,0.14917098743160467
66,0.14917098743160467
67,0.14125874048215178
68,0.11138872615412204
69,0.11138872615412204
70,0.11138872615412204
71,0.11138872615412204
72,0.11138872615412204
73,0.11138872615412204
74,0.11138872615412204
75,0.11138872615412204
76,0.11138872615412204
77,0.11138872615412204
78,0.11138872615412204
79,0.11138872615412204
80,0.11138872615412204
81,0.11138872615412204
82,0.11138872615412204
83,0.11138872615412204
84,0.11138872615412204
85,0.11138872615412204
86,0.11138872615412204
87,0.11138872615412204
88,0.11138872615412204
89,0.11138872615412204
90,0.11138872615412204
91,0.11138872615412204
92,0.11138872615412204
93,0.11138872615412204
94,0.11138872615412204
95,0.11138872615412204
96,0.11138872615412204
97,0.11138872615412204
98,0.11138872615412204
99,0.11138872615412204
