,best_cost
0,0.1428670937027062
1,0.1428670937027062
2,0.1428670937027062
3,0.1428670937027062
4,0.1428670937027062
5,0.1428670937027062
6,0.1428670937027062
7,0.1428670937027062
8,0.1428670937027062
9,0.1428670937027062
10,0.1428670937027062
11,0.1428670937027062
12,0.1428670937027062
13,0.1428670937027062
14,0.1428670937027062
15,0.1428670937027062
16,0.1428670937027062
17,0.1428670937027062
18,0.1428670937027062
19,0.13756923984422956
20,0.13756923984422956
21,0.13756923984422956
22,0.13756923984422956
23,0.13756923984422956
24,0.13756923984422956
25,0.13756923984422956
26,0.13756923984422956
27,0.13756923984422956
28,0.13756923984422956
29,0.13756923984422956
30,0.13756923984422956
31,0.13756923984422956
32,0.13756923984422956
33,0.13756923984422956
34,0.13756923984422956
35,0.13756923984422956
36,0.13756923984422956
37,0.13756923984422956
38,0.13756923984422956
39,0.13756923984422956
40,0.13756923984422956
41,0.13756923984422956
42,0.13756923984422956
43,0.13756923984422956
44,0.13756923984422956
45,0.13756923984422956
46,0.13756923984422956
47,0.13756923984422956
48,0.13756923984422956
49,0.13756923984422956
50,0.13756923984422956
51,0.13756923984422956
52,0.13756923984422956
53,0.13756923984422956
54,0.13756923984422956
55,0.13756923984422956
56,0.13756923984422956
57,0.13756923984422956
58,0.13756923984422956
59,0.13756923984422956
60,0.13756923984422956
61,0.13756923984422956
62,0.13756923984422956
63,0.13756923984422956
64,0.13756923984422956
65,0.13756923984422956
66,0.13756923984422956
67,0.13756923984422956
68,0.13756923984422956
69,0.13756923984422956
70,0.13527809300073876
71,0.13527809300073876
72,0.12900777778320222
73,0.12900777778320222
74,0.12900777778320222
75,0.11856691087039203
76,0.11856691087039203
77,0.11856691087039203
78,0.11856691087039203
79,0.11856691087039203
80,0.11856691087039203
81,0.11856691087039203
82,0.11856691087039203
83,0.11856691087039203
84,0.11856691087039203
85,0.11856691087039203
86,0.11856691087039203
87,0.11856691087039203
88,0.11856691087039203
89,0.11856691087039203
90,0.11856691087039203
91,0.11856691087039203
92,0.11856691087039203
93,0.11856691087039203
94,0.11856691087039203
95,0.11856691087039203
96,0.11856691087039203
97,0.11856691087039203
98,0.11856691087039203
99,0.11856691087039203
